job_url,site,title,company,company_url,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
https://www.ziprecruiter.com/k/l/AAI14fEvlj_KUyXsG_QUD9lYzmbq1b-3PddoRQymuDp7BP1al3LQ0X0vYQ3yn7-iVkqqFWuzf6VobDGF9xw51uN5B11I_IvuVBv_Iy1kP_zbWc1f2eviGE-KC5RMGZIAORIfOXzO96hF-UuIbCJQWPmhRtEDkP4IEaeYuMAF9grd2Erz2P0Saq9RxkTBl_1IW4QKpGwFrmtDKXGgdO8WgQ,zip_recruiter,Gameplay Engineer Intern (Apex Legends),Electronic Arts,,"Vancouver, BC, Canada",,2023-11-12,hourly,31,34,CAD,,0,,,Gameplay Software Engineer Intern Electronic Arts is looking for students to join our world-class internship experience. Summer 2024 will be better than ever as we bring all interns together on-site ...
https://www.ziprecruiter.com/k/l/AAIS4nuYnST74HCHO1s_lU8IPU6F7niOX1dKI1bDOakaVQrSqsYhxjcEOIrkzpzY0D3hbkt_7h6CDmHMGiptVGg0FNj-bzgRwiUqbXyLlPwSGP9or06eeUe-Pf3o2JIY0POHGj59EhKGQIEXb6yTUS6-6x56X0V8a53FfxSbkNk7_dSpg2JOK2WJ7Q5X5qVUqdh1kcYTHCDtkxqlpwGKAg,zip_recruiter,Engineering Intern - Winter 2024,The Jacobs Brand,,"Burnaby, BC, Canada",,2023-11-12,hourly,24,26,CAD,,0,,,"As an Engineering Intern in Vancouver, you will too. This role will start in May and could be 4 or ... software, data collection and so much more. Pave the way for your career with a company that ..."
https://www.ziprecruiter.com/k/l/AAL7toWl39RrJS7R4r_Y_YnwMEPC0udk8VOUQ8Y4bprBtM_W-HdjEE6G841C3-G7TLPlkBs5WP3UhVrbIh_zbETABq_8kktoysd5fNo0XxxwJVcBosC53worM0xmFUaTUjrbjGcwUypNE7JjPiJ2zsF4KLFaZxvoLCCh9iXk4gagJsEu9gBT-f-CQIYSKcB6E1Oii4YRkbVdHACNviyrlHY,zip_recruiter,Engineering/Geoscience Student Intern (Canada),BGC Engineering,,"Vancouver, BC, Canada",,2023-11-12,,,,,,0,,,"Salary: *This role can be based in any of our Canadian offices.*About UsBGC Engineering Inc. (BGC) is an international applied earth sciences professional services firm. We are proud of our talented team of over 700 employees, spanning the fields of Engineering, Geoscience, Software, Geomatics, Data Science, Accounting, Administration, Health & Safety and Human Resources. Alongside our clients and industry partners, BGC works collaboratively as ‘One Team’, dedicated to solving the world’s most critical applied earth science challenges. BGC has Canadian offices located in Vancouver, Victoria, Kamloops, Kelowna, Calgary, Edmonton, Toronto, Ottawa, Fredericton, Halifax, and offices in Golden (Colorado), Santiago (Chile), Santo Domingo (Dominican Republic) and Brisbane (Australia). Our flat management structure creates a culture of innovation, excellence and transparency and a casual, dynamic and inclusive work environment. BGC prides itself on offering training and mentoring opportunities to further our employees’ professional growth as well as social and wellness activities that contribute to the connection and wellbeing of our team.  We believe in One Team, Excellence, Curiosity, Common Sense and Clarity.The RoleBGC is seeking student interns with a passion for applied earth sciences and a dedication to lifelong learning in a technically challenging and inspiring team environment. The ideal candidate will have a strong academic background, relevant work experience and a desire to travel and work in diverse and remote conditions. Projects that students may work on include:  Field-based geotechnical investigations, design, and construction monitoring at mine sites for: waste management facilities (e.g. tailings), open pits, underground excavations, access roads, and building foundations. Work could include foundation inspection, oversight of material placement and design conformance.  Office-based support for mining projects, including interpretation of field or instrumentation data, reporting, seepage or slope stability analysis, or preparing construction drawings. Geohazard, geotechnical and / or hydrotechnical assessments for various community, pipeline, transportation and power projects across North and South America, ranging in scope from preliminary hazard inventories (i.e. terrain mapping) or scoping studies, site investigations through to detailed design and construction of mitigation works.  Field and office-based surface and groundwater assessments for environmental baseline studies, water supply projects, design of remediation works, water balance studies or geohazard risk assessments. These projects will include field work which may consist of drilling, sampling, mapping, and other geological testing. Field work may be required, which could involve 2-3 week long field stints in remote areas, and often multiple shifts (i.e. a scheduled rotation).Required Education, Experience and Competencies Enrolled in, or a recent graduate, of a relevant undergraduate degree in Civil (Geotechnical) or Geological Engineering, Geoscience, Geology, or a related field Excellent written, presentation and oral communications MS Office skills A second language is an asset Post-Graduate Degree is an asset Familiarity with the below topics is an asset: Soil Mechanics Rock Mechanics Hydrogeology Hydrotechnical (Water Resources) Engineering (Hydrology and Hydraulics) Surface Water Hydrology  Engineering Geology Geophysics  Geomorphology Environmental Engineering Technical Writing Field Mapping Dam DesignPosition RequirementsDrug & Alcohol TestingTo ensure we meet our client’s compliance requirements and our workplace health and safety commitments, BGC has a drug and alcohol policy that applies to this position. The policy states that an employee may be required to take a drug and alcohol test prior to engaging in field work. This testing could be requested within an employee’s first week or in the future, as required. It is important to note that some clients also require random drug and alcohol testing, and/or testing in the event of a health and safety accident or incident. Driver’s LicenseBGC requires that employees have a valid driver's license, and that employees can drive a field pickup truck. Upon hiring, BGC will require a driver’s abstract to allow for a safety review of your driving history.Travel and Vaccination BGC is committed to maintaining a safe work environment to ensure the health and safety of employees while on business travel and during field assignments. To meet travel and client requirements, employees may be required to receive vaccinations such as yellow fever, COVID-19, malaria, etc. If you require an accommodation or wish to discuss your situation, please contact Human Resources. BGC requires that you have a current passport for this position.  COVID-19 VaccinationBGC is committed to maintaining a safe work environment, and we are following current public health orders to ensure the health and safety of our employees while maintaining their privacy and respecting their individual circumstances. As of July 4, 2022, the BGC COVID-19 vaccination policy has been suspended until further notice. If BGC resumes this policy, all employees will be required to submit all COVID-19 vaccination records to HR. If you require any accommodations or are not able to comply with this request, please inform Human Resources.As required by the 2023 Pay Transparency Act, the British Columbia specific estimated base salary range for this junior-level position is $59,000-62,000 CAD, however base pay will be commensurate with job-related knowledge, skills, and experience.  BGC is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. If you need assistance or an accommodation with your application, please contact BGC Human Resources."
https://www.ziprecruiter.com/k/l/AAIvF8g8gzvQ1uq-G3M4FYswM-ZxNTrHjQ3tItp4EDdWEtGSPzBL_gL-5MGOednXymFLplm5s_yJ5HM6txfNlLu4BKAmJwlUqinmQgHV7igjMtoUHWPufVSXL9kOyqEivBPSzCsB4PhZKs6ytHH7IaqO4S0DfAEVXwA3vr3d-RsPXmIHYiR31N-zN3Rp2mX_yvuVlA2tDqVHYIQELHBbFeE,zip_recruiter,"SAP iXp Intern - Agile Developer, HANA and Analytics [Vancouver]",SAP SuccessFactors,,"Vancouver, BC, Canada",,2023-11-12,,,,,,0,,,"SAP iXp Intern - Agile Developer, HANA and Analytics Location: Vancouver, BC Expected Start Date: 2 ... Develop superior skills in software design, testing and analyzing code, and first-to-market ..."
https://ca.indeed.com/viewjob?jk=9e755c699d547730,indeed,Software Engineer Intern,ATPCO,,"Vancouver, BC, Canada",,2023-11-08,,,,,False,0,,,"You will participate in the agile development process, gaining awareness of associated development projects. Strong understanding of algorithms and mathematics."
https://ca.indeed.com/viewjob?jk=0b57daf69908c21d,indeed,Full Stack Developer,Instawork Internal,,"Vancouver, BC, Canada",,2023-11-06,,,,,False,0,,,Learn new skills through mentorship from senior engineers. Interns will receive mentorship to improve their software engineering skills and to learn how to work…
https://ca.indeed.com/viewjob?jk=c72dfa638750a678,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-09-25,,,,,True,0,,,You will work directly with software development and quality assurance teams to develop automated workflow test cases.
https://ca.indeed.com/viewjob?jk=c53863cf5448bcdd,indeed,Software Development Intern,"Amazon Canada Fulfillment Services, ULC.",,"Vancouver, BC, Canada",fulltime,2023-06-22,,,,,False,0,,,Our interns write software and collaborate with experienced software development engineers (SDEs) who guide interns on projects that matter to our customers.
https://ca.indeed.com/viewjob?jk=29522575403661d4,indeed,Software Engineer,SAP,,"Vancouver, BC, Canada",fulltime,2023-11-08,,,,,False,0,,,"Have an understanding of software applications, software development lifecycle, and development methodologies (Agile/Scrum). Work Hours: 40 hours per week."
https://ca.indeed.com/viewjob?jk=2a79cbe9034ff2ec,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-10-22,,,,,False,0,,,"You understand software development life cycle, practices and software engineering methodologies. Reporting to a team lead, the Software Engineering Intern…"
https://ca.indeed.com/viewjob?jk=3565f0b7cfaf83b5,indeed,Back End Developer,Kabam,,"Vancouver, BC, Canada",,2023-10-30,,,,,True,0,,,"During this time, you will work within a collaborative environment while gaining knowledge and first-hand experience in building backend (NodeJS + Mongo)…"
https://ca.indeed.com/viewjob?jk=0164f3156ad29f14,indeed,Software Engineer,Generac Power Systems,,"Vancouver, BC, Canada",,2023-10-08,,,,,False,0,,,The ideal candidate is a passionate problem solver with a firm grasp of programming fundamentals. Automated unit-testing and functional testing.
https://ca.indeed.com/viewjob?jk=ce0bac2c2ec26c2a,indeed,Software Test Engineer,Stryker,,"Burnaby, BC, Canada",,2023-11-01,,,,,False,0,,,We partner closely with R&D to experiment with early prototypes and vet product designs throughout the design process.
https://ca.indeed.com/viewjob?jk=c8338bacef58ceb9,indeed,Security Engineer,SAP,,"Vancouver, BC, Canada",fulltime,2023-10-19,,,,,False,0,,,"Knowledge in software security (authentication mechanisms, cryptography, security breaches). The SAP Internship Experience Program is SAP’s global, strategic,…"
https://ca.indeed.com/viewjob?jk=901d12df6c9b687f,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-10-19,,,,,False,0,,,"Working towards a B.Sc. in Computer Science or related field. *Available for an 8 month Co-Op**. Experience with another programming language(s) (C#, Java) is a…"
https://ca.indeed.com/viewjob?jk=78be149fb0b3411f,indeed,Software Development Intern,Activision,,"Vancouver, BC, Canada",,2023-09-17,yearly,65000,65000,CAD,False,0,,,"Experience with multi platform software development. We solve tough problems on a day-to-day basis, and interns have a huge impact on what we do."
https://ca.indeed.com/viewjob?jk=c50d31444018fd91,indeed,Machine Learning Engineer,Veralto,,"Vancouver, BC, Canada",,2023-09-28,,,,,False,0,,,Keen to learn about software engineering and technology; incessantly inquisitive. You are passionate about data science and full-stack software engineering.
https://ca.indeed.com/viewjob?jk=3ef819afc280f91e,indeed,Software Engineer Intern,TikTok,,"Vancouver, BC, Canada",,2002-08-12,yearly,87360,87360,CAD,False,0,,,"Demonstrated software engineering experience from previous internships, work experience, projects, or coding competitions."
https://ca.indeed.com/viewjob?jk=6e647932fc34a626,indeed,Front End Developer,Instawork Internal,,"Vancouver, BC, Canada",,2023-11-06,,,,,False,0,,,Learn new skills through mentorship from senior engineers. Interns will receive mentorship to improve their software engineering skills and to learn how to work…
https://ca.indeed.com/viewjob?jk=bf3712e491b9a5f8,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-10-22,,,,,False,0,,,Use of common software engineering design patterns and paradigms. Hands on coding (C++); requirements gathering and designing new tech; maintain/build/own a…
https://ca.indeed.com/viewjob?jk=de6da385ab9a3c4d,indeed,Machine Learning Engineer,TikTok,,"Vancouver, BC, Canada",,2023-08-23,yearly,87360,108168,CAD,False,0,,,"2.May 27, 2024 to August 16, 2024. Candidates who pass resume evaluation will be invited to participate in TikTok's technical online assessment in HackerRank."
https://ca.indeed.com/viewjob?jk=3e407486f74c1296,indeed,Software Engineer,Numerix Canada LLC,,"Vancouver, BC, Canada",fulltime,2022-07-18,,,,,True,0,,,Experience with building and supporting software for use in live production environments. Participate in all phases of the agile software development process …
https://ca.indeed.com/viewjob?jk=b366a9fbf8682a3a,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-10-20,,,,,False,0,,,Use of common software engineering design patterns and paradigms. Hands on coding (C++); requirements gathering and designing new tech; maintain/build/own a…
https://ca.indeed.com/viewjob?jk=7d86a7249cae4e4d,indeed,Software Development Intern,Saige,,"Vancouver, BC, Canada","parttime, fulltime",2023-09-24,hourly,17,20,CAD,False,0,,,"If you are learning the software engineer profession and have experience with both the user-facing and back-end elements of websites and applications, you are…"
https://ca.indeed.com/viewjob?jk=00a159f84ebfde9b,indeed,Software Engineer,Numerix,,"Vancouver, BC, Canada",fulltime,2022-07-25,,,,,True,0,,,Experience with building and supporting software for use in live production environments. Participate in all phases of the agile software development process …
https://ca.indeed.com/viewjob?jk=068c48a3454ac387,indeed,Development Intern,Prizm Media,,"Vancouver, BC, Canada",,2020-11-30,,,,,False,0,,,"You will use React Native for the app development and MEAN stack on the web applications Reporting to the Lead Developer, you will be an integral part of the IT…"
https://ca.indeed.com/viewjob?jk=607b55e365fe10b2,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-10-22,,,,,False,0,,,Use of common software engineering design patterns and paradigms. Hands on coding (C++); requirements gathering and designing new tech; maintain/build/own a…
https://ca.indeed.com/viewjob?jk=0096f699f3d0c5b5,indeed,Enterprise Architect,SAP,,"Vancouver, BC, Canada",fulltime,2023-10-18,,,,,False,0,,,"Develop superior skills in software design, testing and analyzing code, and first-to-market strategy. The SAP Internship Experience Program is SAP’s global,…"
https://ca.indeed.com/viewjob?jk=c4e9b2913efea2b5,indeed,Firmware Engineer,Schneider Electric,,"Richmond, BC, Canada",fulltime,2023-10-15,hourly,19,-1,CAD,False,0,,,Work closely within a team of embedded firmware engineers and system engineers to implement specified functionality. Scripting languages such as Python.
https://ca.indeed.com/viewjob?jk=1b94edbe04529dc5,indeed,Enterprise Architect,SAP,,"Vancouver, BC, Canada",fulltime,2023-11-05,,,,,False,0,,,"Develop superior skills in software design, testing and analyzing code, and first-to-market strategy. The SAP Internship Experience Program is SAP’s global,…"
https://ca.indeed.com/viewjob?jk=2f7ffa5b6eb6db6c,indeed,Software Test Engineer,TikTok,,"Vancouver, BC, Canada",,2003-07-19,yearly,54084,54084,CAD,False,0,,,The Data-TnS QA team is responsible for high product quality of Trust and Safety. We focus on testing and delivering high quality products of content safety and…
https://ca.indeed.com/viewjob?jk=d32fabbdd612b845,indeed,Machine Learning Engineer,TikTok,,"Vancouver, BC, Canada",,2005-08-16,yearly,108168,108168,CAD,False,0,,,Our engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from the content…
https://ca.indeed.com/viewjob?jk=d66d26b224813d9d,indeed,Front End Developer,Kabam,,"Vancouver, BC, Canada",,2023-10-30,,,,,True,0,,,"During this time, you will work within a collaborative environment while gaining knowledge and first-hand experience in building frontend (Unity + Mobile)…"
https://ca.indeed.com/viewjob?jk=5c77b9bb70f6db60,indeed,Machine Learning Engineer,TikTok,,"Vancouver, BC, Canada",,2005-08-13,yearly,87360,87360,CAD,False,0,,,Our engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from the content…
https://ca.indeed.com/viewjob?jk=bd502e1c819259f4,indeed,Software Engineer,Konrad,,"Vancouver, BC, Canada",,2023-08-30,,,,,False,0,,,Participate in code review and performing extensive testing to ensure high quality software. As a Software Developer Intern you'll be paired up with a mentor…
https://ca.indeed.com/viewjob?jk=acd11c9e805306d6,indeed,Back End Developer,TikTok,,"Vancouver, BC, Canada",,2023-08-13,yearly,87360,108168,CAD,False,0,,,We are seeking Software Engineers in all levels experienced in ad integrity which can help us create an ecosystem that rewards high quality user experiences and…
https://ca.indeed.com/viewjob?jk=d409f650708b7dbc,indeed,Full Stack Developer,LUCID Vision Labs,,"Richmond, BC, Canada",,2023-09-25,,,,,False,0,,,"Working closely with the firmware team and external teams such as software, hardware, FPGA, and manufacturing. NodeJS and React experience is an asset."
https://ca.indeed.com/viewjob?jk=0d3455bd1fe76b7c,indeed,Software Engineer,"Advanced Micro Devices, Inc",,"Vancouver, BC, Canada",,2023-10-30,,,,,False,0,,,"8-month position from May 6, 2024, to December 20, 2024. The successful candidate will be involved in the development of AMD's next generation products."
https://ca.indeed.com/viewjob?jk=39eb1e323b0da1c3,indeed,Enterprise Architect,SAP,,"Vancouver, BC, Canada",,2023-11-09,,,,,False,0,,,"Embrace lean and agile software development principles. Develop software end-to-end: elaborating requirements, coding features and automated tests, and…"
https://ca.indeed.com/viewjob?jk=d3c249f6c08c0d39,indeed,Application Developer,Goopter eCommerce Solutions,,"Burnaby, BC, Canada","parttime, fulltime",2023-11-06,hourly,16,20,CAD,False,0,,,"As a Mobile Application Developer, you will participate in full-cycle mobile application development. This involves the design, development, testing, bug fixing…"
https://ca.indeed.com/viewjob?jk=6e66b086d6eb7d09,indeed,Full Stack Developer,"ResponsiveAds, Inc.",,"Vancouver, BC, Canada",fulltime,2023-10-07,,,,,False,0,,,"ResponsiveAds takes the ""responsive"" paradigm from web CMS, ad serving, and cross-screen analytics. We have an advanced Creative Ad Tech stack with a Fluid…"
https://ca.indeed.com/viewjob?jk=607b55e365fe10b2,indeed,Software Engineer,Electronic Arts,,"Vancouver, BC, Canada","temporary, fulltime",2023-10-22,,,,,False,0,,,Use of common software engineering design patterns and paradigms. Hands on coding (C++); requirements gathering and designing new tech; maintain/build/own a…
https://ca.indeed.com/viewjob?jk=0096f699f3d0c5b5,indeed,Enterprise Architect,SAP,,"Vancouver, BC, Canada",fulltime,2023-10-18,,,,,False,0,,,"Develop superior skills in software design, testing and analyzing code, and first-to-market strategy. The SAP Internship Experience Program is SAP’s global,…"
https://ca.indeed.com/viewjob?jk=c4e9b2913efea2b5,indeed,Firmware Engineer,Schneider Electric,,"Richmond, BC, Canada",fulltime,2023-10-15,hourly,19,-1,CAD,False,0,,,Work closely within a team of embedded firmware engineers and system engineers to implement specified functionality. Scripting languages such as Python.
https://ca.indeed.com/viewjob?jk=1b94edbe04529dc5,indeed,Enterprise Architect,SAP,,"Vancouver, BC, Canada",fulltime,2023-11-05,,,,,False,0,,,"Develop superior skills in software design, testing and analyzing code, and first-to-market strategy. The SAP Internship Experience Program is SAP’s global,…"
https://ca.indeed.com/viewjob?jk=2f7ffa5b6eb6db6c,indeed,Software Test Engineer,TikTok,,"Vancouver, BC, Canada",,2003-07-19,yearly,54084,54084,CAD,False,0,,,The Data-TnS QA team is responsible for high product quality of Trust and Safety. We focus on testing and delivering high quality products of content safety and…
https://ca.indeed.com/viewjob?jk=5c77b9bb70f6db60,indeed,Machine Learning Engineer,TikTok,,"Vancouver, BC, Canada",,2005-08-13,yearly,87360,87360,CAD,False,0,,,Our engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from the content…
https://ca.indeed.com/viewjob?jk=d32fabbdd612b845,indeed,Machine Learning Engineer,TikTok,,"Vancouver, BC, Canada",,2005-08-16,yearly,108168,108168,CAD,False,0,,,Our engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from the content…
https://ca.indeed.com/viewjob?jk=d66d26b224813d9d,indeed,Front End Developer,Kabam,,"Vancouver, BC, Canada",,2023-10-30,,,,,True,0,,,"During this time, you will work within a collaborative environment while gaining knowledge and first-hand experience in building frontend (Unity + Mobile)…"
https://ca.indeed.com/viewjob?jk=bd502e1c819259f4,indeed,Software Engineer,Konrad,,"Vancouver, BC, Canada",,2023-08-30,,,,,False,0,,,Participate in code review and performing extensive testing to ensure high quality software. As a Software Developer Intern you'll be paired up with a mentor…
https://ca.indeed.com/viewjob?jk=acd11c9e805306d6,indeed,Back End Developer,TikTok,,"Vancouver, BC, Canada",,2023-08-13,yearly,87360,108168,CAD,False,0,,,We are seeking Software Engineers in all levels experienced in ad integrity which can help us create an ecosystem that rewards high quality user experiences and…
https://ca.indeed.com/viewjob?jk=d409f650708b7dbc,indeed,Full Stack Developer,LUCID Vision Labs,,"Richmond, BC, Canada",,2023-09-25,,,,,False,0,,,"Working closely with the firmware team and external teams such as software, hardware, FPGA, and manufacturing. NodeJS and React experience is an asset."
https://ca.indeed.com/viewjob?jk=0d3455bd1fe76b7c,indeed,Software Engineer,"Advanced Micro Devices, Inc",,"Vancouver, BC, Canada",,2023-10-30,,,,,False,0,,,"8-month position from May 6, 2024, to December 20, 2024. The successful candidate will be involved in the development of AMD's next generation products."
https://ca.indeed.com/viewjob?jk=d3c249f6c08c0d39,indeed,Application Developer,Goopter eCommerce Solutions,,"Burnaby, BC, Canada","parttime, fulltime",2023-11-06,hourly,16,20,CAD,False,0,,,"As a Mobile Application Developer, you will participate in full-cycle mobile application development. This involves the design, development, testing, bug fixing…"
https://www.linkedin.com/jobs/view/3760510963,linkedin,Software Engineer Intern,ATPCO,https://www.linkedin.com/company/atpco,"Vancouver, British Columbia, Canada",internship,2023-11-09,,,,,,0,,,"Job DescriptionAs a Software Engineer Intern, you will be embedded on a development team supporting the development of new applications. You will participate in the agile development process, gaining awareness of associated development projects. Our technology stack includes Rust, Java, and AWS.ATPCO is the world's primary source for air fare content, we hold more than 200 million fares in 160 countries. Every day, the industry relies on ATPCO's portfolio of technology and data solutions to help millions of travelers get where they need to go.The Ideal Candidate::Currently working toward a CS, CE or Mathematics degreeExperience building web applicationsStrong understanding of algorithms and mathematicsExperience with 3D programmingInsatiable curiosityAbility to whiteboard ideas and explain the 'why'Additional InformationATPCO is the foundation of flight shopping, providing pricing and retailing data, tools, and services to 500+ airlines, global distribution systems, sales channels, and technology companies. ATPCO links the entire airline community together, collaborating to develop industry standards for airline distribution and end-to-end technology solutions. From shopping to settlement, ATPCO solutions work seamlessly across existing, new, and evolving technologies and methods. Airline-owned and reliably supporting air travel for more than 55 years, ATPCO is everywhere people buy flights.We consider qualified applicants for employment without regard to race, gender, age, color, religion, national origin, citizenship status, marital status, disability, sexual orientation, protected military/veteran status, gender identity or expression, genetic information, marital status, medical condition, or any other legally protected factor."
https://www.linkedin.com/jobs/view/3709802799,linkedin,Software Developer Intern - May 2024 (4 months),Konrad Group,https://www.linkedin.com/company/konrad-group,"Vancouver, British Columbia, Canada",internship,2023-08-31,,,,,,0,,,"Who We AreKonrad is a next generation digital consultancy. We are dedicated to solving complex business problems for our global clients with creative and forward-thinking solutions. Our employees enjoy a culture built on innovation and a commitment to creating best-in-class digital products in use by hundreds of millions of consumers around the world. We hire exceptionally smart, analytical, and hard working people who are lifelong learners.About The RoleAs a Software Developer Intern you'll be paired up with a mentor working on both the front end and back end of our web or mobile applications. Working within the software development team, your duties will require you to assist in the development of consumer and enterprise applications. This role is ideal for entry level developers who feel confident in their technical ability and want to contribute to and learn from the highly-skilled development team at Konrad for the duration of their internship.What You'll DoWrite maintainable, testable, and performant software in collaboration with our world class team Participate in code review and performing extensive testing to ensure high quality software Research new technology and tools and share those findings with the teamCommunicate clearly and effectively with all members of our teamQualificationsStarted and currently be enrolled in a Computer Science, Software Engineering, or similar program in a University or CollegeStrong command of important core programming and computer science conceptsFundamental knowledge of core web principals (HTTP, browsers, the DOM, SSL, web servers)Good understanding & experience in HTML/CSS/JavaScript or native Android/iOS developmentGreat interpersonal skills - we work very closely together as a team and require a lot of communicationProactive personality, and a desire to deliver your best work A love for improving software development workflows/processPerks And BenefitsMentorship ProgramCampus Ambassador ProgramService Recognition ProgramsSocials, Outings & RetreatsCulture of Learning & DevelopmentFlexible Working HoursWork from Home FlexibilityBonus Points: Have you taken any courses at BrainStation? A lot of our design and development best practices and processes are taught during our courses - make sure to highlight this experience in your cover letter if you have!Konrad is committed to maintaining a diverse work environment and is proud to be an equal opportunity employer. All qualified applicants, regardless of race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status will receive consideration for employment. If you have any accessibility requirements or concerns regarding the hiring process or employment with us, please notify us so we can provide suitable accommodation.While we sincerely appreciate all applications, only those candidates selected for an interview will be contacted."
https://www.linkedin.com/jobs/view/3761605554,linkedin,"Project Engineer Intern - Electrical, Computer Science or Software Engineering (Equest)",BCJobs,https://ca.linkedin.com/company/bcjobs.ca,"Vancouver, British Columbia, Canada",internship,2023-11-11,,,,,,0,Be an early applicant,,"Project Engineer Intern - Electrical, Computer Science or Software EngineeringTake your next career step at ABB with a global team that is energizing the transformation of society and industry to achieve a more productive, sustainable future.At ABB, we have the clear goal of driving diversity and inclusion across all dimensions: gender, LGBTQ+, abilities, ethnicity and generations. Together, we are embarking on a journey where each and every one of us, individually and collectively, welcomes and celebrates individual differences.Process Industries division delivers complete electrification and automation solutions, industry-specific products and lifecycle services across industries. Engineering and delivering automation solutions from device to monitoring and control make our customers get more out of their investment; digitalization solutions including collaborative operations and augmented reality help improve plant and enterprise productivity, reduce maintenance and energy costs. Our engineering, project management, services and solutions portfolio covers a wide range of industries - Mining, Pulp & Paper, Metals, Aluminum and Cement, Data centers and Food and Beverage. This position is a full time internship for Winter 2024.As a Project Engineer Intern, you will be a member of a team that designs and delivers ABB's portfolio of digital solutions which includes devices, systems, solutions, and services.Your ResponsibilitiesImplement Network designs, web base solutions, cyber security assessment, remote monitoring, and cloud base applications.Supporting Sales through proposal development and presentations. Design and program automated systems such as PCS and PLCs.Implement data management solutions.Implement connectivity solutions to 3rd parties.Travelling to customer sites.Position will be based out of ABB Montreal Quebec.Your backgroundStudent in Electrical, Computer Science or Software engineering.Communications skills both in French and English. Strong IT / Microsoft Windows skills.Knowledge of OS virtualization based on VMware or Citrix, MS; OPC, OPC/UA, ODBC, Python.LAN/WAN, Wireless industrial networks; Cisco CCNA or higher will be an asset.Basic knowledge of SCADA/DCS control systems would be an asset.Programming PLC language acc. IEC61131-3 would be an asset.Experience with Cloud base applications (MS Azure) would be an asset.Cyber security applications would be an asset.Very good communication and teamwork skills.Problem solving and goal-oriented.Responding effectively to stress and work under pressure.Wiliness to learn and accept new challenges.More About UsWe look forward to receiving your application. If you want to discover more about ABB, take another look at our website www.abb.com. For the 8th year in a row, ABB Canada has been recognized as one of Canada's top employers by Forbes Magazine. Also named as Canada's Top 100 Employers, Montreal's Top Employers, Canada's Top Employers for Young People, Canada's Greenest Employers and in 2021 Best Candidate Experience Award (CandE Award), ABB's culture and commitment are to provide a caring workplace where everyone collaborates, feels valued, respected, included and supported. Also committed to ensuring that all policies and practices respect the Employment Equity Program, we aim for our workforce to be truly representative of the four designated groups; women, aboriginal people, members of visible minorities, and/or persons with disabilities. ABB will provide reasonable accommodation to the applicant with disabilities and encourage applicants to self-identify in the application process. ABB's Military Reservist Policy offers Canada's Reserve Force members the flexibility to undergo military training and activities while maintaining job security, seniority, pay, benefits, and privileges as ABB employees, including up to 15 paid working days per year for training, as well as extended leave for operations both in Canada and abroad, ensuring seamless career integration with our nation's defense forces.Value"
